interest,rtt(ms)
/skenario1-2/traffic86?MustBeFresh&Nonce=77475094,10.713724
/skenario1-2/traffic13?MustBeFresh&Nonce=342de89e,8.961520
/skenario1-2/traffic13?MustBeFresh&Nonce=05ed3121,6.089612
/skenario1-2/traffic1?MustBeFresh&Nonce=9bda64c3,8.847835
/skenario1-2/traffic1?MustBeFresh&Nonce=7cca4086,2.328878
/skenario1-2/traffic30?MustBeFresh&Nonce=5607c401,8.421892
/skenario1-2/traffic8?MustBeFresh&Nonce=fcf4486b,9.768485
/skenario1-2/traffic15?MustBeFresh&Nonce=92a08184,8.485518
/skenario1-2/traffic75?MustBeFresh&Nonce=25157134,7.664511
/skenario1-2/traffic4?MustBeFresh&Nonce=9f827b6d,11.975328
/skenario1-2/traffic29?MustBeFresh&Nonce=246ce54d,10.663084
/skenario1-2/traffic36?MustBeFresh&Nonce=c273d08b,10.107513
/skenario1-2/traffic97?MustBeFresh&Nonce=65b87d37,11.587923
/skenario1-2/traffic75?MustBeFresh&Nonce=dee5cd0b,4.027434
/skenario1-2/traffic7?MustBeFresh&Nonce=0a3ba744,10.256526
/skenario1-2/traffic53?MustBeFresh&Nonce=e6f61efa,9.555532
/skenario1-2/traffic1?MustBeFresh&Nonce=7f25c170,3.666308
/skenario1-2/traffic75?MustBeFresh&Nonce=809fc84d,2.696822
/skenario1-2/traffic74?MustBeFresh&Nonce=5b504e83,9.796719
/skenario1-2/traffic7?MustBeFresh&Nonce=2d8d02a4,2.817963
/skenario1-2/traffic42?MustBeFresh&Nonce=c0280dc2,9.617460
/skenario1-2/traffic12?MustBeFresh&Nonce=777f996f,14.099219
/skenario1-2/traffic12?MustBeFresh&Nonce=3d3d99e7,12.073080
/skenario1-2/traffic9?MustBeFresh&Nonce=82daa434,13.929581
/skenario1-2/traffic65?MustBeFresh&Nonce=63e7df72,13.789549
/skenario1-2/traffic43?MustBeFresh&Nonce=4b240bd0,12.529296
/skenario1-2/traffic40?MustBeFresh&Nonce=eaee0b7a,11.557971
/skenario1-2/traffic59?MustBeFresh&Nonce=f5355ee6,9.938354
/skenario1-2/traffic38?MustBeFresh&Nonce=b8d9212c,8.519695
/skenario1-2/traffic38?MustBeFresh&Nonce=68faa1b8,6.536339
/skenario1-2/traffic94?MustBeFresh&Nonce=1784ea64,9.917912
/skenario1-2/traffic27?MustBeFresh&Nonce=2e0520ae,9.999039
/skenario1-2/traffic39?MustBeFresh&Nonce=a42a6ccf,9.589028
/skenario1-2/traffic59?MustBeFresh&Nonce=63abdb35,3.700208
/skenario1-2/traffic4?MustBeFresh&Nonce=096e491f,3.182289
/skenario1-2/traffic4?MustBeFresh&Nonce=82667821,1.989870
/skenario1-2/traffic75?MustBeFresh&Nonce=9917639f,2.567329
/skenario1-2/traffic5?MustBeFresh&Nonce=68d541f1,11.543247
/skenario1-2/traffic5?MustBeFresh&Nonce=fb8913c3,6.495570
/skenario1-2/traffic5?MustBeFresh&Nonce=f430f1df,2.930628
/skenario1-2/traffic20?MustBeFresh&Nonce=e4744623,11.209738
/skenario1-2/traffic38?MustBeFresh&Nonce=074d6a47,6.833764
/skenario1-2/traffic85?MustBeFresh&Nonce=7502e0e5,15.190287
/skenario1-2/traffic6?MustBeFresh&Nonce=b56672bb,16.511030
/skenario1-2/traffic9?MustBeFresh&Nonce=a95bdf05,9.899795
/skenario1-2/traffic63?MustBeFresh&Nonce=d062eb6e,16.322137
/skenario1-2/traffic3?MustBeFresh&Nonce=57a81f25,12.768839
/skenario1-2/traffic3?MustBeFresh&Nonce=70ce8071,6.453884
/skenario1-2/traffic1?MustBeFresh&Nonce=8e094c6d,7.291440
/skenario1-2/traffic4?MustBeFresh&Nonce=ed665d6d,6.963930
/skenario1-2/traffic5?MustBeFresh&Nonce=d721b348,5.513776
/skenario1-2/traffic12?MustBeFresh&Nonce=eb5def23,3.766731
/skenario1-2/traffic30?MustBeFresh&Nonce=74da32d1,5.122643
/skenario1-2/traffic63?MustBeFresh&Nonce=e5eafe27,4.017602
/skenario1-2/traffic20?MustBeFresh&Nonce=f2e284e6,3.671997
/skenario1-2/traffic95?MustBeFresh&Nonce=33aa294b,21.845474
/skenario1-2/traffic34?MustBeFresh&Nonce=1933f5b6,17.957052
/skenario1-2/traffic100?MustBeFresh&Nonce=97c0f816,17.947608
/skenario1-2/traffic90?MustBeFresh&Nonce=41e9162c,17.338407
/skenario1-2/traffic30?MustBeFresh&Nonce=a4265d0c,9.494573
/skenario1-2/traffic15?MustBeFresh&Nonce=735a5c31,7.271204
/skenario1-2/traffic9?MustBeFresh&Nonce=774c1ebc,7.309160
/skenario1-2/traffic12?MustBeFresh&Nonce=9979cf19,7.391591
