interest,rtt(ms)
/skenario3--3/traffic15?MustBeFresh&Nonce=7da43c3b,8.681006
/skenario3--3/traffic47?MustBeFresh&Nonce=532fa3ca,8.457799
/skenario3--3/traffic11?MustBeFresh&Nonce=0ea6539d,5.282144
/skenario3--3/traffic90?MustBeFresh&Nonce=0480c37c,15.009222
/skenario3--3/traffic51?MustBeFresh&Nonce=94c24f1f,12.351519
/skenario3--3/traffic13?MustBeFresh&Nonce=aea6eb68,3.156280
/skenario3--3/traffic68?MustBeFresh&Nonce=aef71e8c,4.554160
/skenario3--3/traffic2?MustBeFresh&Nonce=b5d19b0f,4.341900
/skenario3--3/traffic42?MustBeFresh&Nonce=9722a14e,14.756323
/skenario3--3/traffic16?MustBeFresh&Nonce=914745ac,4.157031
/skenario3--3/traffic5?MustBeFresh&Nonce=ac765d74,4.594812
/skenario3--3/traffic44?MustBeFresh&Nonce=fb95f3ae,14.907548
/skenario3--3/traffic89?MustBeFresh&Nonce=28296055,14.250588
/skenario3--3/traffic21?MustBeFresh&Nonce=18aa7151,13.192351
/skenario3--3/traffic3?MustBeFresh&Nonce=e1c24578,9.978259
/skenario3--3/traffic4?MustBeFresh&Nonce=9f7086e1,9.591412
/skenario3--3/traffic34?MustBeFresh&Nonce=a37e8ea0,4.395350
/skenario3--3/traffic2?MustBeFresh&Nonce=83a5d281,4.039857
/skenario3--3/traffic7?MustBeFresh&Nonce=4ac6b011,5.173687
/skenario3--3/traffic17?MustBeFresh&Nonce=1455df4e,4.060876
/skenario3--3/traffic37?MustBeFresh&Nonce=69e88b58,3.333605
/skenario3--3/traffic1?MustBeFresh&Nonce=9de0c4a2,9.120312
/skenario3--3/traffic7?MustBeFresh&Nonce=d97cc3d8,8.317850
/skenario3--3/traffic7?MustBeFresh&Nonce=59b82aea,8.168490
/skenario3--3/traffic7?MustBeFresh&Nonce=1c91b35c,3.754766
/skenario3--3/traffic62?MustBeFresh&Nonce=15a93978,13.794491
/skenario3--3/traffic2?MustBeFresh&Nonce=9495c255,10.596171
/skenario3--3/traffic19?MustBeFresh&Nonce=b11018b9,10.640688
/skenario3--3/traffic19?MustBeFresh&Nonce=06df7ba2,5.351245
/skenario3--3/traffic4?MustBeFresh&Nonce=6b4546f9,9.586570
/skenario3--3/traffic4?MustBeFresh&Nonce=3e903646,9.562442
/skenario3--3/traffic34?MustBeFresh&Nonce=c998123e,5.102978
/skenario3--3/traffic94?MustBeFresh&Nonce=3e26ce04,14.709621
/skenario3--3/traffic98?MustBeFresh&Nonce=9465e836,11.130674
/skenario3--3/traffic98?MustBeFresh&Nonce=62ced211,1.587627
/skenario3--3/traffic4?MustBeFresh&Nonce=0d9b3a3a,14.645183
/skenario3--3/traffic3?MustBeFresh&Nonce=c612c419,15.976826
/skenario3--3/traffic8?MustBeFresh&Nonce=f6fcc207,18.434064
/skenario3--3/traffic8?MustBeFresh&Nonce=9dd32d22,9.532633
/skenario3--3/traffic23?MustBeFresh&Nonce=cf882c1c,31.723425
/skenario3--3/traffic70?MustBeFresh&Nonce=17a72908,31.076796
/skenario3--3/traffic17?MustBeFresh&Nonce=f622ab1a,26.238729
/skenario3--3/traffic12?MustBeFresh&Nonce=b1864daa,25.848465
/skenario3--3/traffic7?MustBeFresh&Nonce=fc75b412,23.642391
/skenario3--3/traffic7?MustBeFresh&Nonce=f27c4f68,12.102092
/skenario3--3/traffic57?MustBeFresh&Nonce=f3b5b8c4,20.592641
/skenario3--3/traffic1?MustBeFresh&Nonce=882bdc81,20.343298
/skenario3--3/traffic1?MustBeFresh&Nonce=e9e3a513,14.766052
/skenario3--3/traffic15?MustBeFresh&Nonce=4db23633,20.127945
/skenario3--3/traffic53?MustBeFresh&Nonce=5e4f8e7c,20.213528
/skenario3--3/traffic5?MustBeFresh&Nonce=39598ca2,19.465191
/skenario3--3/traffic80?MustBeFresh&Nonce=f5fac919,25.419498
/skenario3--3/traffic9?MustBeFresh&Nonce=eac1920a,17.667712
/skenario3--3/traffic20?MustBeFresh&Nonce=1281aa28,16.149836
/skenario3--3/traffic20?MustBeFresh&Nonce=f81c4fd8,4.159254
/skenario3--3/traffic11?MustBeFresh&Nonce=556e7add,13.783608
/skenario3--3/traffic87?MustBeFresh&Nonce=55c51684,12.588961
/skenario3--3/traffic39?MustBeFresh&Nonce=b19dd4ca,19.050498
/skenario3--3/traffic55?MustBeFresh&Nonce=0c322006,15.041063
/skenario3--3/traffic13?MustBeFresh&Nonce=bbbda768,5.549737
/skenario3--3/traffic3?MustBeFresh&Nonce=82b475b9,6.308507
/skenario3--3/traffic3?MustBeFresh&Nonce=6402dc10,3.464380
/skenario3--3/traffic37?MustBeFresh&Nonce=9056971d,8.262429
/skenario3--3/traffic66?MustBeFresh&Nonce=acf7eb9c,14.931329
/skenario3--3/traffic16?MustBeFresh&Nonce=161a48ff,10.979694
/skenario3--3/traffic1?MustBeFresh&Nonce=868f4d0a,11.272725
/skenario3--3/traffic1?MustBeFresh&Nonce=db51c717,2.862405
/skenario3--3/traffic1?MustBeFresh&Nonce=472b984f,2.020218
/skenario3--3/traffic11?MustBeFresh&Nonce=02841cfb,11.778998
/skenario3--3/traffic12?MustBeFresh&Nonce=6eee9f56,11.544075
/skenario3--3/traffic12?MustBeFresh&Nonce=288834e7,11.260299
