interest,rtt(ms)
/skenario2-3-benerin/traffic77?MustBeFresh&Nonce=96facef1,8.973144
/skenario2-3-benerin/traffic34?MustBeFresh&Nonce=2af61cc0,6.496775
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=c085bb8e,4.178204
/skenario2-3-benerin/traffic16?MustBeFresh&Nonce=7ae0717d,3.199151
/skenario2-3-benerin/traffic16?MustBeFresh&Nonce=5256a986,2.528302
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=a0cef951,5.065846
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=59a16c64,3.366565
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=79e6a69f,10.573426
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=b5e19e22,13.726207
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=0d6d9b23,11.775957
/skenario2-3-benerin/traffic99?MustBeFresh&Nonce=5c3603ab,21.951441
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=83953521,20.040709
/skenario2-3-benerin/traffic37?MustBeFresh&Nonce=4efe7776,25.521114
/skenario2-3-benerin/traffic31?MustBeFresh&Nonce=b9dcdda4,30.078665
/skenario2-3-benerin/traffic31?MustBeFresh&Nonce=aa7d3eaf,22.262067
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=2c690921,32.902326
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=307473a2,23.771783
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=16954395,17.847212
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=87a86f24,29.645924
/skenario2-3-benerin/traffic75?MustBeFresh&Nonce=3a117e39,38.390898
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=06f8d5b1,45.772916
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=0f764f3a,8.410587
/skenario2-3-benerin/traffic61?MustBeFresh&Nonce=d5225336,37.408889
/skenario2-3-benerin/traffic61?MustBeFresh&Nonce=b4f3065e,17.924061
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=48dab888,36.853146
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=5f7e6b65,9.027262
/skenario2-3-benerin/traffic40?MustBeFresh&Nonce=52d8a17f,34.690860
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=87115c9a,34.106436
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=1d9360c6,31.298168
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=7c28cc5e,29.424078
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=2f8d8b4e,27.726280
/skenario2-3-benerin/traffic73?MustBeFresh&Nonce=05944ee2,35.795871
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=19c7cc96,29.463621
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=15f06eaa,28.263634
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=6887d840,20.038875
/skenario2-3-benerin/traffic41?MustBeFresh&Nonce=00ea3f02,34.982940
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=8bd4a6ce,32.494440
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=41382a2e,13.068408
/skenario2-3-benerin/traffic89?MustBeFresh&Nonce=100f9919,32.943414
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=c76a9ea9,32.121937
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=4f6f5208,29.407304
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=1f45a11c,31.349434
/skenario2-3-benerin/traffic62?MustBeFresh&Nonce=62315b3e,30.399497
/skenario2-3-benerin/traffic23?MustBeFresh&Nonce=4edfb272,32.094897
