PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,9993,0,0.070000,0.000000,125240.318853,12.532805,
1,539,539,0,0.000000,0.000000,5148.973689,9.552827
2,450,450,0,0.000000,0.000000,4432.873935,9.850831
3,366,366,0,0.000000,0.000000,3559.554773,9.725559
4,335,335,0,0.000000,0.000000,3230.099414,9.642088
5,300,300,0,0.000000,0.000000,3124.482732,10.414942
6,281,281,0,0.000000,0.000000,2930.574939,10.429092
7,246,246,0,0.000000,0.000000,2643.881072,10.747484
8,259,259,0,0.000000,0.000000,2998.800797,11.578381
9,205,205,0,0.000000,0.000000,2832.814073,13.818605
10,222,222,0,0.000000,0.000000,2403.891169,10.828339
11,203,203,0,0.000000,0.000000,2241.167932,11.040236
12,175,174,0,0.571429,0.000000,1901.961278,10.930812
13,167,167,0,0.000000,0.000000,1710.085464,10.240033
14,173,173,0,0.000000,0.000000,1865.036984,10.780561
15,139,139,0,0.000000,0.000000,1928.617782,13.874948
16,160,160,0,0.000000,0.000000,1860.202084,11.626263
17,139,138,0,0.719424,0.000000,1638.092000,11.870232
18,129,129,0,0.000000,0.000000,1861.022341,14.426530
19,133,133,0,0.000000,0.000000,1664.427529,12.514493
20,144,144,0,0.000000,0.000000,1911.189527,13.272149
21,143,143,0,0.000000,0.000000,1543.476354,10.793541
22,131,130,0,0.763359,0.000000,1624.036679,12.492590
23,154,154,0,0.000000,0.000000,2086.945325,13.551593
24,130,130,0,0.000000,0.000000,1559.702226,11.997709
25,110,110,0,0.000000,0.000000,1338.983982,12.172582
26,96,96,0,0.000000,0.000000,1175.458546,12.244360
27,119,119,0,0.000000,0.000000,1896.865855,15.940049
28,99,99,0,0.000000,0.000000,1184.629547,11.965955
29,100,100,0,0.000000,0.000000,1354.146741,13.541467
30,104,104,0,0.000000,0.000000,1333.439029,12.821529
31,101,101,0,0.000000,0.000000,1365.202437,13.516856
32,83,83,0,0.000000,0.000000,1133.692059,13.658940
33,76,76,0,0.000000,0.000000,798.753167,10.509910
34,85,85,0,0.000000,0.000000,1035.784677,12.185702
35,73,73,0,0.000000,0.000000,1523.506260,20.869949
36,99,99,0,0.000000,0.000000,1416.878610,14.311905
37,87,87,0,0.000000,0.000000,1076.696181,12.375818
38,84,84,0,0.000000,0.000000,951.770004,11.330595
39,74,74,0,0.000000,0.000000,1376.729714,18.604456
40,69,68,0,1.449275,0.000000,727.333227,10.696077
41,85,85,0,0.000000,0.000000,902.855908,10.621834
42,80,80,0,0.000000,0.000000,1554.403502,19.430044
43,60,60,0,0.000000,0.000000,640.268151,10.671136
44,87,87,0,0.000000,0.000000,954.521075,10.971507
45,74,73,0,1.351351,0.000000,898.378649,12.306557
46,67,67,0,0.000000,0.000000,949.350945,14.169417
47,76,76,0,0.000000,0.000000,985.565376,12.967965
48,67,67,0,0.000000,0.000000,1018.047526,15.194739
49,68,68,0,0.000000,0.000000,828.771578,12.187817
50,73,73,0,0.000000,0.000000,916.292741,12.551955
51,73,73,0,0.000000,0.000000,939.766823,12.873518
52,70,70,0,0.000000,0.000000,926.735705,13.239082
53,64,64,0,0.000000,0.000000,794.529379,12.414522
54,54,54,0,0.000000,0.000000,491.712999,9.105796
55,56,56,0,0.000000,0.000000,723.538936,12.920338
56,58,58,0,0.000000,0.000000,787.356014,13.575104
57,54,54,0,0.000000,0.000000,595.006511,11.018639
58,51,51,0,0.000000,0.000000,878.166363,17.218948
59,56,56,0,0.000000,0.000000,603.690973,10.780196
60,66,66,0,0.000000,0.000000,824.518161,12.492699
61,53,53,0,0.000000,0.000000,671.299943,12.666037
62,70,70,0,0.000000,0.000000,1043.515604,14.907366
63,54,54,0,0.000000,0.000000,1020.616861,18.900312
64,43,43,0,0.000000,0.000000,496.097523,11.537152
65,51,51,0,0.000000,0.000000,465.660238,9.130593
66,50,50,0,0.000000,0.000000,673.518286,13.470366
67,55,53,0,3.636364,0.000000,622.727412,11.749574
68,52,52,0,0.000000,0.000000,811.891119,15.613291
69,60,60,0,0.000000,0.000000,768.251810,12.804197
70,61,61,0,0.000000,0.000000,676.025864,11.082391
71,61,61,0,0.000000,0.000000,1091.898870,17.899981
72,52,52,0,0.000000,0.000000,817.759611,15.726146
73,59,59,0,0.000000,0.000000,1087.320976,18.429169
74,43,43,0,0.000000,0.000000,1274.342025,29.635861
75,56,56,0,0.000000,0.000000,695.787974,12.424785
76,39,39,0,0.000000,0.000000,1039.931783,26.664918
77,43,43,0,0.000000,0.000000,464.548861,10.803462
78,46,46,0,0.000000,0.000000,621.509024,13.511066
79,53,53,0,0.000000,0.000000,792.450291,14.951892
80,36,36,0,0.000000,0.000000,763.452329,21.207009
81,52,52,0,0.000000,0.000000,573.476602,11.028396
82,35,35,0,0.000000,0.000000,400.577003,11.445057
83,36,36,0,0.000000,0.000000,481.096965,13.363805
84,45,45,0,0.000000,0.000000,567.035763,12.600795
85,44,44,0,0.000000,0.000000,403.989502,9.181580
86,45,45,0,0.000000,0.000000,672.592566,14.946501
87,50,50,0,0.000000,0.000000,582.908747,11.658175
88,45,45,0,0.000000,0.000000,640.086395,14.224142
89,39,39,0,0.000000,0.000000,773.879092,19.843054
90,33,33,0,0.000000,0.000000,290.399773,8.799993
91,32,32,0,0.000000,0.000000,728.981234,22.780664
92,35,35,0,0.000000,0.000000,1048.077977,29.945085
93,38,38,0,0.000000,0.000000,803.022553,21.132172
94,43,43,0,0.000000,0.000000,669.536813,15.570624
95,47,47,0,0.000000,0.000000,864.210514,18.387458
96,45,45,0,0.000000,0.000000,652.207407,14.493498
97,46,46,0,0.000000,0.000000,1155.373944,25.116825
98,39,39,0,0.000000,0.000000,484.547590,12.424297
99,42,42,0,0.000000,0.000000,753.645382,17.943938
100,51,51,0,0.000000,0.000000,1190.809178,23.349200
