interest,rtt(ms)
/skenario2-3-benerin/traffic22?MustBeFresh&Nonce=7244c0a4,8.138479
/skenario2-3-benerin/traffic79?MustBeFresh&Nonce=d24373ce,8.478640
/skenario2-3-benerin/traffic21?MustBeFresh&Nonce=b3bb93ad,7.934970
/skenario2-3-benerin/traffic37?MustBeFresh&Nonce=0179af17,3.512692
/skenario2-3-benerin/traffic89?MustBeFresh&Nonce=8e345268,7.686277
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=3880139f,2.920591
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=54675df1,2.963003
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=a9a6f42f,3.557705
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=0af8c54b,2.984166
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=98a3ece7,8.348119
/skenario2-3-benerin/traffic30?MustBeFresh&Nonce=af8f8de7,7.776426
/skenario2-3-benerin/traffic100?MustBeFresh&Nonce=289eb660,7.636416
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=e2fbc705,3.031836
/skenario2-3-benerin/traffic27?MustBeFresh&Nonce=53ad74b4,7.445090
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=e85737ad,7.995770
/skenario2-3-benerin/traffic42?MustBeFresh&Nonce=fa14c560,7.696940
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=e4641ced,2.874010
/skenario2-3-benerin/traffic83?MustBeFresh&Nonce=f88f68b3,2.950615
/skenario2-3-benerin/traffic55?MustBeFresh&Nonce=53f8bb7a,8.347983
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=61e0b49a,3.745188
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=c35697d1,7.492709
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=a986df5a,2.943968
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=43694ceb,7.394718
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=1cf0cb26,2.931009
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=f5e63c4d,2.940146
/skenario2-3-benerin/traffic19?MustBeFresh&Nonce=b353c029,3.180808
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=b78b6126,3.179938
/skenario2-3-benerin/traffic19?MustBeFresh&Nonce=67cf4093,2.778221
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=94dcd089,2.990048
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=3b54822b,8.240114
/skenario2-3-benerin/traffic71?MustBeFresh&Nonce=b1003814,7.736031
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=d354311c,2.915983
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=12121bb0,3.510387
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=0a376ff0,4.855381
/skenario2-3-benerin/traffic33?MustBeFresh&Nonce=d699dc19,8.026224
/skenario2-3-benerin/traffic35?MustBeFresh&Nonce=801b6df8,8.027603
/skenario2-3-benerin/traffic30?MustBeFresh&Nonce=b7555ca9,2.949807
/skenario2-3-benerin/traffic62?MustBeFresh&Nonce=b73997ba,2.858910
/skenario2-3-benerin/traffic62?MustBeFresh&Nonce=facd4b8a,3.790181
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=6b3f6a5e,3.203407
/skenario2-3-benerin/traffic43?MustBeFresh&Nonce=0c172755,7.932016
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=024aa2aa,2.868616
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=d80cf97e,7.934990
/skenario2-3-benerin/traffic57?MustBeFresh&Nonce=506236f4,7.776230
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=968ccbfe,10.573636
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=2f1c3638,2.597661
/skenario2-3-benerin/traffic52?MustBeFresh&Nonce=d1b8459f,7.862397
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=990ceb75,7.619613
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=859bdf47,3.026584
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=9855815b,3.114552
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=9445a4a3,3.184737
/skenario2-3-benerin/traffic62?MustBeFresh&Nonce=6f479558,3.214757
/skenario2-3-benerin/traffic80?MustBeFresh&Nonce=7c28e0e7,8.210421
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=8767b115,3.268597
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=335a17cc,3.350647
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=086a8c70,3.456674
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=c6aa5d88,3.167105
/skenario2-3-benerin/traffic33?MustBeFresh&Nonce=30976de5,3.264885
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=7d309efc,3.073961
/skenario2-3-benerin/traffic52?MustBeFresh&Nonce=351143fe,2.961120
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=7a0a25bd,3.746265
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=2e49c122,2.785604
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=2509dd00,2.968306
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=f46b55b1,2.787106
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=a3c45029,2.915370
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=30607fee,3.043152
/skenario2-3-benerin/traffic42?MustBeFresh&Nonce=f528595b,3.384416
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=eb884b06,3.417518
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=30e0b752,3.146400
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=3d2fe0af,3.372682
/skenario2-3-benerin/traffic31?MustBeFresh&Nonce=c78386b6,8.308585
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=dcf59699,3.266109
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=c7952bbb,3.421399
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=a6f9d7b7,3.374085
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=69900e93,3.161593
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=048c1f55,3.389761
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=a9ee3626,3.295158
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=fe3c5b78,3.766433
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=bf2b5243,3.917179
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=5deada24,3.146065
/skenario2-3-benerin/traffic82?MustBeFresh&Nonce=8811407f,3.419281
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=a4a673c8,3.363212
/skenario2-3-benerin/traffic43?MustBeFresh&Nonce=e69337a1,3.091821
/skenario2-3-benerin/traffic43?MustBeFresh&Nonce=98e8f955,3.438370
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=191fa7ff,3.304131
/skenario2-3-benerin/traffic50?MustBeFresh&Nonce=63e82c3f,8.734186
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=cc55b06b,3.608612
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=37b0c7f5,3.512178
/skenario2-3-benerin/traffic80?MustBeFresh&Nonce=2f86e4eb,3.688530
/skenario2-3-benerin/traffic63?MustBeFresh&Nonce=ccf73c3a,3.006084
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=561780f0,3.089627
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=acf4b521,3.463755
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=f7f9583f,3.146473
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=426003bc,2.943855
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=707ea432,2.925470
/skenario2-3-benerin/traffic93?MustBeFresh&Nonce=db72a929,8.772160
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=f4ff6dc0,2.890428
/skenario2-3-benerin/traffic27?MustBeFresh&Nonce=453a5526,3.191599
/skenario2-3-benerin/traffic98?MustBeFresh&Nonce=c862e1cb,8.161378
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=e90d7b5d,3.111665
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=fc87cd91,3.039460
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=53b9f606,2.966257
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=79fcc4d7,3.169529
/skenario2-3-benerin/traffic65?MustBeFresh&Nonce=bfbd5771,9.578033
/skenario2-3-benerin/traffic27?MustBeFresh&Nonce=e7b38f51,5.212691
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=7e77bcc2,3.120659
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=94326e8d,3.203014
/skenario2-3-benerin/traffic75?MustBeFresh&Nonce=23325812,8.943536
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=9a53b231,3.201301
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=e310e8bc,3.452474
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=6e887642,3.396154
/skenario2-3-benerin/traffic34?MustBeFresh&Nonce=6a48ed2e,4.593372
/skenario2-3-benerin/traffic51?MustBeFresh&Nonce=463a193e,3.178553
/skenario2-3-benerin/traffic56?MustBeFresh&Nonce=8a47599d,8.499108
/skenario2-3-benerin/traffic70?MustBeFresh&Nonce=f4971f0a,7.979419
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=771ccde4,3.262000
/skenario2-3-benerin/traffic99?MustBeFresh&Nonce=74f26ca4,8.030080
/skenario2-3-benerin/traffic87?MustBeFresh&Nonce=f8f921e0,3.008017
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=159d19f0,3.155356
/skenario2-3-benerin/traffic84?MustBeFresh&Nonce=43a4eaa7,8.817175
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=4bfbbce4,3.431750
/skenario2-3-benerin/traffic73?MustBeFresh&Nonce=60624110,3.414785
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=317ca4a0,3.373991
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=8af039fd,3.160593
/skenario2-3-benerin/traffic23?MustBeFresh&Nonce=ce4c424d,3.236069
/skenario2-3-benerin/traffic29?MustBeFresh&Nonce=f51e6591,8.468146
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=5c5ceac2,2.912389
/skenario2-3-benerin/traffic23?MustBeFresh&Nonce=c994b6c2,3.280857
/skenario2-3-benerin/traffic48?MustBeFresh&Nonce=71e918e2,8.471941
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=d3523ead,3.009587
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=b1b011d6,3.424881
/skenario2-3-benerin/traffic49?MustBeFresh&Nonce=21f0dcfc,8.331365
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=0f17b32e,2.973351
/skenario2-3-benerin/traffic32?MustBeFresh&Nonce=b24f8d8e,7.513250
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=bd04e9e3,3.034423
/skenario2-3-benerin/traffic71?MustBeFresh&Nonce=ae0dd69d,2.903551
/skenario2-3-benerin/traffic23?MustBeFresh&Nonce=927a0997,3.110709
/skenario2-3-benerin/traffic95?MustBeFresh&Nonce=b3779ab0,8.358764
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=006be445,2.960453
/skenario2-3-benerin/traffic25?MustBeFresh&Nonce=dcf1b8dd,2.962538
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=677a014f,2.870626
/skenario2-3-benerin/traffic50?MustBeFresh&Nonce=6175d9ab,2.750977
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=f68f3883,3.041542
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=3156a98f,2.627958
/skenario2-3-benerin/traffic33?MustBeFresh&Nonce=e4e0d091,3.009914
/skenario2-3-benerin/traffic53?MustBeFresh&Nonce=8446f3b7,9.015871
/skenario2-3-benerin/traffic61?MustBeFresh&Nonce=7819926a,7.705343
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=6991ed5c,3.009077
/skenario2-3-benerin/traffic26?MustBeFresh&Nonce=8d42a491,7.960026
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=58ef63e3,3.130455
/skenario2-3-benerin/traffic30?MustBeFresh&Nonce=15b2c559,3.244859
/skenario2-3-benerin/traffic70?MustBeFresh&Nonce=57db52ae,2.768382
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=d273ba57,3.219717
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=5f94082b,3.459470
/skenario2-3-benerin/traffic85?MustBeFresh&Nonce=a1fb81fb,8.048080
/skenario2-3-benerin/traffic52?MustBeFresh&Nonce=2be46a50,2.911904
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=37066fc9,2.625832
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=a44e190f,3.956361
/skenario2-3-benerin/traffic61?MustBeFresh&Nonce=73fedd95,2.943647
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=67f47ae5,2.746026
/skenario2-3-benerin/traffic24?MustBeFresh&Nonce=e2495b71,4.369362
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=3383313b,2.938390
/skenario2-3-benerin/traffic34?MustBeFresh&Nonce=5784d38c,2.779912
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=e8417e41,3.252557
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=c0649a0a,3.195205
/skenario2-3-benerin/traffic42?MustBeFresh&Nonce=ed6775bc,3.043584
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=e523dbf3,3.349777
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=b8bda6c9,3.096022
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=233470e9,3.050815
/skenario2-3-benerin/traffic65?MustBeFresh&Nonce=7a118c17,3.141168
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=9d0e5012,3.256174
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=079f4bcc,8.521295
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=6df80728,3.204706
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=e5c8f029,3.319350
/skenario2-3-benerin/traffic50?MustBeFresh&Nonce=88246df5,3.348301
/skenario2-3-benerin/traffic42?MustBeFresh&Nonce=ec4eb711,3.219621
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=06c49aef,3.254291
/skenario2-3-benerin/traffic37?MustBeFresh&Nonce=31f65dc0,4.804438
/skenario2-3-benerin/traffic76?MustBeFresh&Nonce=1f99c984,8.227206
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=538b776b,3.221142
/skenario2-3-benerin/traffic33?MustBeFresh&Nonce=d5c33015,2.829959
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=f4130ccc,2.824199
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=d5065f60,3.377060
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=cb562fb4,3.245629
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=aa603d75,3.290602
/skenario2-3-benerin/traffic45?MustBeFresh&Nonce=5855dc80,8.300469
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=3d9636b1,10.644604
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=9d88aa8a,3.034158
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=331fbc6e,3.086348
/skenario2-3-benerin/traffic29?MustBeFresh&Nonce=bc9f3b65,2.857843
/skenario2-3-benerin/traffic52?MustBeFresh&Nonce=43547c23,2.840071
/skenario2-3-benerin/traffic19?MustBeFresh&Nonce=84e8e701,7.944176
/skenario2-3-benerin/traffic90?MustBeFresh&Nonce=f28e4beb,7.682599
/skenario2-3-benerin/traffic68?MustBeFresh&Nonce=a024511f,7.583140
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=b195b0f4,3.206318
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=9d02537d,4.515140
/skenario2-3-benerin/traffic67?MustBeFresh&Nonce=018aece0,7.620324
/skenario2-3-benerin/traffic49?MustBeFresh&Nonce=c28a281c,2.728933
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=990ad54b,4.976572
/skenario2-3-benerin/traffic42?MustBeFresh&Nonce=0933f8fb,3.146905
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=aa43ded0,3.116052
/skenario2-3-benerin/traffic85?MustBeFresh&Nonce=e4be2090,3.089995
/skenario2-3-benerin/traffic99?MustBeFresh&Nonce=f9ab24fd,2.894637
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=943ea0cb,2.973575
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=e097504d,4.361607
/skenario2-3-benerin/traffic48?MustBeFresh&Nonce=cb6379bc,6.521909
/skenario2-3-benerin/traffic53?MustBeFresh&Nonce=61e23098,3.156981
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=7713d7b0,3.103042
/skenario2-3-benerin/traffic60?MustBeFresh&Nonce=b10c2d1d,8.988367
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=8c7a6f69,3.437638
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=7a1e2c07,3.232633
/skenario2-3-benerin/traffic32?MustBeFresh&Nonce=1e10c5d7,3.064396
/skenario2-3-benerin/traffic36?MustBeFresh&Nonce=4d2bdb96,7.869569
/skenario2-3-benerin/traffic29?MustBeFresh&Nonce=7a6c6d18,3.112004
/skenario2-3-benerin/traffic55?MustBeFresh&Nonce=7ff710d1,4.808300
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=6439d24b,3.104381
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=51775d8a,3.284186
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=958b0ce4,3.108495
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=5c3a286e,3.293590
/skenario2-3-benerin/traffic44?MustBeFresh&Nonce=23a252ce,8.813503
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=c7f44186,4.656884
/skenario2-3-benerin/traffic90?MustBeFresh&Nonce=3cd2cb52,3.068835
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=ad707b65,7.771726
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=5208f78e,3.178955
/skenario2-3-benerin/traffic63?MustBeFresh&Nonce=23395a35,8.159741
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=a791d1e1,3.106542
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=ba8c04e3,3.748482
/skenario2-3-benerin/traffic27?MustBeFresh&Nonce=70db6e3b,4.849750
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=ebb7d259,3.222471
/skenario2-3-benerin/traffic22?MustBeFresh&Nonce=5dae77c0,4.752737
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=f0d8333f,2.995791
/skenario2-3-benerin/traffic94?MustBeFresh&Nonce=6a06e36f,8.498827
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=5751de52,2.569090
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=a57b1669,3.674125
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=bd0d476c,3.099513
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=bd019ccd,3.123010
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=ace4c89f,3.293127
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=89a36b11,3.219849
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=e32952d4,3.121386
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=0e46cfea,2.815187
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=1dbe8d20,2.979707
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=8f33a6ca,2.840422
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=f6a0a5dc,3.268409
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=da8a9d01,2.904639
/skenario2-3-benerin/traffic85?MustBeFresh&Nonce=81f7e940,2.634180
/skenario2-3-benerin/traffic70?MustBeFresh&Nonce=12d217f6,3.016657
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=4a5ea4e8,2.862792
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=2c571935,2.877349
/skenario2-3-benerin/traffic53?MustBeFresh&Nonce=ffe4c0c4,3.278453
/skenario2-3-benerin/traffic42?MustBeFresh&Nonce=a73b6792,2.662456
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=ff85e4f3,4.287445
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=edd211b7,7.905221
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=df823149,3.073286
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=173c0d3e,2.928769
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=8a8901fc,3.292821
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=f7dd444f,2.803273
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=476ed764,2.906195
/skenario2-3-benerin/traffic32?MustBeFresh&Nonce=622dfa24,4.346217
/skenario2-3-benerin/traffic26?MustBeFresh&Nonce=9611239b,2.816203
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=c4f8c3d6,2.687703
/skenario2-3-benerin/traffic72?MustBeFresh&Nonce=889a1d7c,7.867519
/skenario2-3-benerin/traffic96?MustBeFresh&Nonce=cbe910b9,7.872803
/skenario2-3-benerin/traffic21?MustBeFresh&Nonce=d1831d7d,7.688807
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=33f0548d,2.837964
/skenario2-3-benerin/traffic62?MustBeFresh&Nonce=50108997,7.652511
/skenario2-3-benerin/traffic57?MustBeFresh&Nonce=09c3929b,4.419585
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=bbf66431,3.038596
/skenario2-3-benerin/traffic78?MustBeFresh&Nonce=3e3dd154,8.655587
/skenario2-3-benerin/traffic86?MustBeFresh&Nonce=0b62a671,7.073097
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=f0cbf3e6,2.699409
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=54b0326e,2.715193
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=230038a4,2.961774
/skenario2-3-benerin/traffic94?MustBeFresh&Nonce=6f701766,3.060653
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=57dfe0a9,2.812567
/skenario2-3-benerin/traffic60?MustBeFresh&Nonce=61e6767e,3.005011
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=efc1eda8,3.058099
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=8e28919d,3.654777
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=f0b8913e,3.011066
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=9f99b0ae,3.032728
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=c9497d1c,2.726812
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=e5182fa5,3.051590
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=d9fea95e,3.063497
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=de922128,2.961375
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=16fab821,2.906162
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=0be375bc,2.905965
